Dataset,n,simulation_number,patch_comb_number,vars,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se,habitat_amount,Cumulative_Occurrence,Source,Realm,Family,Genus,Taxon_ITIS,TaxonNameIUCN,redlistCategory,Occurrence,mean_patch_area_log
Hoolock_hoolock_c,11,64,25,1,304.3606026,178.743478,301.1440157,300.936526,215.6607879,54.84280703,584.6950879,529.8522809,0.171845944,-1.620418185,53.89318639,eighty_percent,6,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.483388435
Hoolock_hoolock_c,10,64,27,1,330.7669942,242.9662567,341.4898442,319.7198052,292.963523,0.196569201,749.714932,749.5183628,0.209683558,-1.386914956,76.83267659,eighty_percent,5,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.519522167
Hoolock_hoolock_c,11,64,1,1,261.213663,190.3879825,185.5613256,254.2731818,193.8032756,0.196569201,584.6950879,584.4985187,0.335986485,-1.372605673,57.4041366,seventy_percent,5,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.416995889
Hoolock_hoolock_c,9,64,21,1,278.2000217,217.0296854,185.5613256,278.2000217,274.8217878,0.196569201,584.6950879,584.4985187,0.164130363,-1.820989686,72.34322846,sixty_percent,5,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.44435716
Hoolock_hoolock_c,3,64,4,1,553.4078234,185.1827502,528.6728656,553.4078234,217.7008224,381.8356726,749.714932,367.8792594,0.131187485,-2.333333333,106.9153107,forty_percent,3,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.743045294
Hoolock_hoolock_c,8,64,17,1,366.8472711,251.4105972,384.685926,366.8472711,215.0779209,0.196569201,749.714932,749.5183628,-0.096069998,-1.390444488,88.88706908,seventy_percent,5,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.564485293
Hoolock_hoolock_c,11,64,13,1,310.4453129,245.7495786,185.5613256,296.10966,274.8217878,0.196569201,749.714932,749.5183628,0.364427001,-1.460373977,74.09628586,eighty_percent,6,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.491985107
Hoolock_hoolock_c,6,64,17,1,420.6089475,276.3493594,501.7428851,420.6089475,245.3141462,0.196569201,749.714932,749.5183628,-0.361750329,-1.659950935,112.8191536,sixty_percent,4,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.623878507
Hoolock_hoolock_c,10,64,16,1,341.2539611,231.737194,341.4898442,332.8285137,273.5103371,0.196569201,749.714932,749.5183628,0.247974151,-1.27804657,73.28173516,eighty_percent,6,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.533077701
Hoolock_hoolock_c,6,64,7,1,413.270364,244.5871586,414.9084407,413.270364,315.0396104,155.6828071,749.714932,594.0321249,0.112262347,-1.949920725,99.85228939,sixty_percent,4,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.616234263
Hoolock_hoolock_c,9,64,5,1,330.8805676,193.7753189,381.8356726,330.8805676,217.7008224,0.196569201,584.6950879,584.4985187,-0.298760113,-1.41990809,64.59177297,seventy_percent,5,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.519671262
Hoolock_hoolock_c,8,64,6,1,365.7292837,254.2995444,384.685926,365.7292837,315.0396104,0.196569201,749.714932,749.5183628,0.010206587,-1.585952458,89.90846614,seventy_percent,6,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.563159735
Hoolock_hoolock_c,9,64,22,1,372.7170458,206.8457021,381.8356726,372.7170458,290.9963469,133.4704874,749.714932,616.2444446,0.418529063,-1.235141533,68.94856736,eighty_percent,5,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.571379255
Hoolock_hoolock_c,7,64,7,1,470.4041383,178.1097612,474.8129046,470.4041383,137.8480442,185.5613256,749.714932,564.1536064,-0.022591747,-1.160251783,67.31916201,eighty_percent,6,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.672471134
Hoolock_hoolock_c,11,64,26,1,305.2272941,225.7537982,301.1440157,289.7320815,248.5927731,0.196569201,749.714932,749.5183628,0.402317463,-1.020928903,68.06733123,eighty_percent,6,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.484623367
Hoolock_hoolock_c,7,64,13,1,422.0621555,224.4848941,474.8129046,422.0621555,257.4814947,155.6828071,749.714932,594.0321249,0.026634448,-1.742841053,84.84731469,seventy_percent,5,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.625376413
Hoolock_hoolock_c,9,64,14,1,321.5435305,265.8845918,185.5613256,321.5435305,274.8217878,0.196569201,749.714932,749.5183628,0.270365216,-1.70373511,88.62819725,seventy_percent,5,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.507239776
Hoolock_hoolock_c,5,64,3,1,249.6232281,124.6790305,185.5613256,249.6232281,77.22987675,133.4704874,387.5361794,254.0656921,0.245329095,-2.22900502,55.75815751,thirty_percent,3,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.397284995
Hoolock_hoolock_c,3,64,4,1,415.023106,206.1748168,474.8129046,415.023106,162.9113249,185.5613256,584.6950879,399.1337623,-0.265607742,-2.333333333,119.035086,thirty_percent,2,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.618072276
Hoolock_hoolock_c,3,64,3,1,555.3079924,182.5525532,528.6728656,555.3079924,209.249251,387.5361794,749.714932,362.1787525,0.142797891,-2.333333333,105.3967657,forty_percent,3,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.744533924
Hoolock_hoolock_c,9,64,15,1,274.4761274,185.4913731,301.1440157,274.4761274,215.6607879,0.196569201,528.6728656,528.4762964,-0.112130918,-1.654961777,61.83045771,sixty_percent,4,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.438504578
Hoolock_hoolock_c,4,64,5,1,420.1912379,178.2807948,455.2542691,420.1912379,150.3796845,185.5613256,584.6950879,399.1337623,-0.319630288,-2.033973882,89.14039739,forty_percent,3,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.623446992
Hoolock_hoolock_c,10,64,2,1,338.089197,225.3870284,341.4898442,328.8725586,250.3413741,0.196569201,749.714932,749.5183628,0.293291699,-1.121980381,71.27363649,eighty_percent,6,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.529031294
Hoolock_hoolock_c,9,64,6,1,283.6602773,175.071377,301.1440157,283.6602773,209.6864012,0.196569201,528.6728656,528.4762964,-0.108657707,-1.52839414,58.35712568,sixty_percent,5,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.452798523
Hoolock_hoolock_c,11,64,20,1,310.3202234,231.8483947,301.1440157,295.9567729,248.5927731,0.196569201,749.714932,749.5183628,0.389336128,-1.14431381,69.90492121,eighty_percent,6,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.491810079
Hoolock_hoolock_c,10,64,21,1,336.9097818,248.6893477,341.4898442,327.3982896,292.963523,0.196569201,749.714932,749.5183628,0.134438779,-1.52518901,78.64247685,eighty_percent,6,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.52751362
Hoolock_hoolock_c,9,64,26,1,286.5105307,194.8409995,185.5613256,286.5105307,171.3628963,54.84280703,584.6950879,529.8522809,0.391600544,-1.713542342,64.94699982,sixty_percent,4,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.457140589
Hoolock_hoolock_c,10,64,9,1,343.5538208,216.7826053,341.4898442,328.8725586,250.3413741,54.84280703,749.714932,694.872125,0.417155187,-1.149859829,68.55267898,eighty_percent,6,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.535994783
Hoolock_hoolock_c,8,64,30,1,322.3612038,164.8426723,341.4898442,322.3612038,233.583948,133.4704874,584.6950879,451.2246005,0.178640953,-1.636927307,58.2806857,sixty_percent,5,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.508342769
Hoolock_hoolock_c,7,64,20,1,357.9384741,225.3129211,381.8356726,357.9384741,137.8480442,54.84280703,749.714932,694.872125,0.31808041,-1.122539496,85.16027948,sixty_percent,4,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.553808382
Hoolock_hoolock_c,8,64,18,1,307.4588013,222.9258895,341.4898442,307.4588013,292.963523,0.196569201,584.6950879,584.4985187,-0.148534016,-1.834915573,78.81620409,sixty_percent,4,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.48778693
Hoolock_hoolock_c,11,64,14,1,301.9928372,241.0855749,185.5613256,285.7788565,274.8217878,0.196569201,749.714932,749.5183628,0.455201322,-1.299542173,72.69003583,eighty_percent,6,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.479996642
Hoolock_hoolock_c,4,64,15,1,311.3164718,267.1309928,330.1871151,311.3164718,295.877858,0.196569201,584.6950879,584.4985187,-0.095767418,-2.218422915,133.5654964,thirty_percent,2,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.4932021
Hoolock_hoolock_c,8,64,14,1,313.220736,243.9488635,341.4898442,313.220736,236.5711413,0.196569201,749.714932,749.5183628,0.312420651,-1.1749328,86.24894784,sixty_percent,4,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.495850506
Hoolock_hoolock_c,9,64,5,1,284.2499849,250.2716923,159.7124757,284.2499849,209.6864012,0.196569201,749.714932,749.5183628,0.566307925,-1.240150988,83.42389744,sixty_percent,4,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.45370045
Hoolock_hoolock_c,11,64,15,1,307.6039944,233.6243934,301.1440157,292.6369375,248.5927731,0.196569201,749.714932,749.5183628,0.399715556,-1.172192195,70.44040499,eighty_percent,6,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.487991971
Hoolock_hoolock_c,9,64,27,1,275.3606888,199.3441644,301.1440157,275.3606888,248.5927731,0.196569201,584.6950879,584.4985187,0.059035125,-1.613309486,66.4480548,sixty_percent,5,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.439901939
Hoolock_hoolock_c,9,64,10,1,324.7650813,244.1042743,381.8356726,324.7650813,290.9963469,0.196569201,749.714932,749.5183628,0.213710684,-1.360363018,81.36809144,seventy_percent,6,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.511569328
Hoolock_hoolock_c,6,64,31,1,423.0660625,216.5716168,384.685926,423.0660625,210.1964098,133.4704874,749.714932,616.2444446,0.211021572,-1.535843546,88.41499233,sixty_percent,4,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.626408189
Hoolock_hoolock_c,10,64,5,1,338.3447369,221.5737436,341.4898442,322.3612038,272.4903198,54.84280703,749.714932,694.872125,0.405182483,-1.214685694,70.06776993,eighty_percent,6,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.529359425
Hoolock_hoolock_c,9,64,33,1,274.3560018,234.0237247,185.5613256,274.3560018,193.8032756,0.196569201,749.714932,749.5183628,0.709802499,-0.731253291,78.00790822,sixty_percent,4,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.438314465
Hoolock_hoolock_c,10,64,28,1,332.7425147,215.2716028,341.4898442,315.358426,272.4903198,54.84280703,749.714932,694.872125,0.431348843,-1.065415472,68.07485804,eighty_percent,6,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.522108294
Hoolock_hoolock_c,4,64,12,1,316.6238402,198.3148226,341.4898442,316.6238402,168.6671365,54.84280703,528.6728656,473.8300586,-0.260636817,-1.911228153,99.15741129,thirty_percent,2,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.500543612
Hoolock_hoolock_c,6,64,32,1,414.04026,240.80408,428.3242886,414.04026,315.0396104,133.4704874,749.714932,616.2444446,0.053081002,-1.813380312,98.30785399,sixty_percent,5,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.617042573
Hoolock_hoolock_c,9,64,25,1,277.2390168,241.6256529,185.5613256,277.2390168,193.8032756,0.196569201,749.714932,749.5183628,0.668683054,-0.947143163,80.54188429,sixty_percent,4,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.44285435
Hoolock_hoolock_c,4,64,11,1,315.3461404,213.1755071,271.6094933,315.3461404,188.3388975,133.4704874,584.6950879,451.2246005,0.253696683,-2.148415479,106.5877535,thirty_percent,2,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.49878752
Hoolock_hoolock_c,4,64,14,1,319.8918032,356.4662129,264.8278558,319.8918032,351.8330894,0.196569201,749.714932,749.5183628,0.17569462,-2.224453339,178.2331064,thirty_percent,2,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.505003112
Hoolock_hoolock_c,9,64,16,1,286.5651333,248.2243547,185.5613256,286.5651333,193.8032756,0.196569201,749.714932,749.5183628,0.622155803,-1.118643973,82.74145156,sixty_percent,4,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.457223348
Hoolock_hoolock_c,9,64,19,1,282.4590211,225.8181547,185.5613256,282.4590211,171.3628963,0.196569201,749.714932,749.5183628,0.76736083,-0.583778712,75.27271822,sixty_percent,4,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.45095545
Hoolock_hoolock_c,9,64,12,1,364.3410137,233.2777485,381.8356726,364.3410137,290.9963469,0.196569201,749.714932,749.5183628,0.083738086,-1.292181856,77.75924952,eighty_percent,6,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.561508062
Hoolock_hoolock_c,4,64,9,1,311.7587525,288.9081026,331.0716765,311.7587525,334.4927964,0.196569201,584.6950879,584.4985187,-0.055697461,-2.347038884,144.4540513,thirty_percent,2,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.493818655
Hoolock_hoolock_c,8,64,11,1,364.5375829,241.8895181,341.4898442,364.5375829,276.4975304,54.84280703,749.714932,694.872125,0.217109857,-1.613832563,85.52085927,seventy_percent,5,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.56174231
Hoolock_hoolock_c,7,64,19,1,302.4076748,185.2167617,381.8356726,302.4076748,217.7008224,54.84280703,528.6728656,473.8300586,-0.119760475,-1.9522786,70.00535572,fifty_percent,4,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.480592809
Hoolock_hoolock_c,5,64,1,1,340.7330527,208.3311691,301.1440157,340.7330527,248.5927731,133.4704874,584.6950879,451.2246005,0.129527745,-2.170750686,93.16853121,forty_percent,2,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.532414264
Hoolock_hoolock_c,6,64,2,1,276.4582002,132.31545,243.3526706,276.4582002,126.9921464,155.6828071,474.8129046,319.1300976,0.351497969,-1.837183549,54.01755626,forty_percent,3,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.441629476
Hoolock_hoolock_c,9,64,6,1,377.4019451,241.0983674,387.5361794,377.4019451,292.3077977,0.196569201,749.714932,749.5183628,-0.112430065,-1.425637818,80.36612247,eighty_percent,6,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.576804134
Hoolock_hoolock_c,2,64,13,1,639.1938988,156.300344,639.1938988,639.1938988,163.8584838,528.6728656,749.714932,221.0420663,-5.48786E-16,-2.75,110.5210332,thirty_percent,2,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.805632621
Hoolock_hoolock_c,8,64,28,1,310.2353412,220.5752256,341.4898442,310.2353412,276.4975304,0.196569201,584.6950879,584.4985187,-0.165754263,-1.797306035,77.9851189,sixty_percent,4,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.49169127
Hoolock_hoolock_c,11,64,10,1,312.3395252,230.2452669,301.1440157,298.4248084,215.6607879,0.196569201,749.714932,749.5183628,0.387260334,-1.119239003,69.42155999,eighty_percent,6,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.494626946
Hoolock_hoolock_c,10,64,19,1,342.2859494,244.9118502,344.3400976,334.1184991,276.4975304,0.196569201,749.714932,749.5183628,0.112815706,-1.474958963,77.44792726,eighty_percent,5,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.534389072
Hoolock_hoolock_c,8,64,13,1,317.410117,271.3783229,270.7740742,317.410117,311.3238333,0.196569201,749.714932,749.5183628,0.274494627,-1.679347841,95.9467262,sixty_percent,5,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.501620765
Hoolock_hoolock_c,9,64,11,1,279.7070523,198.4988749,185.5613256,279.7070523,274.8217878,0.196569201,584.6950879,584.4985187,0.237045205,-1.581373307,66.16629162,sixty_percent,5,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.446703416
Hoolock_hoolock_c,9,64,12,1,276.1797272,185.8671198,185.5613256,276.1797272,171.3628963,54.84280703,584.6950879,529.8522809,0.498946447,-1.461435806,61.9557066,sixty_percent,4,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.441191796
Hoolock_hoolock_c,10,64,11,1,341.7158987,244.8014336,341.4898442,333.4059358,276.4975304,0.196569201,749.714932,749.5183628,0.119045846,-1.471174693,77.41301046,eighty_percent,5,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.533665185
Hoolock_hoolock_c,8,64,10,1,313.1838792,262.1049678,270.7740742,313.1838792,311.3238333,0.196569201,749.714932,749.5183628,0.293738259,-1.559330598,92.66810007,sixty_percent,5,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.495799399
Hoolock_hoolock_c,8,64,29,1,321.2800732,208.8191455,344.3400976,321.2800732,273.5103371,0.196569201,584.6950879,584.4985187,-0.17632195,-1.698758944,73.82871691,sixty_percent,5,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.50688379
Hoolock_hoolock_c,3,64,10,1,421.6736973,310.0477464,381.8356726,421.6736973,368.2262237,133.4704874,749.714932,616.2444446,0.12636864,-2.333333333,179.0061498,thirty_percent,2,Sharma et al. 2013,Asia,Hylobatidae,Hoolock,Hoolock_hoolock,Hoolock hoolock,Endangered,1,2.624976512
Lagothrix_flavicauda_e,5,65,1,1,1.039832287,1.025085575,0.63849351,1.039832287,0.811397552,0.091213359,2.736400755,2.645187397,0.714588893,-1.337247326,0.458432206,sixty_percent,4,Shanee 2011,Neotropics,Atelidae,Lagothrix,Lagothrix_flavicauda,Lagothrix flavicauda,Critically Endangered,1,0.016963298
Lagothrix_flavicauda_e,4,65,3,1,1.276987019,1.352912743,0.912133585,1.276987019,0.811397552,0.091213359,3.192467548,3.101254189,0.514843531,-1.835516529,0.676456371,sixty_percent,3,Shanee 2011,Neotropics,Atelidae,Lagothrix,Lagothrix_flavicauda,Lagothrix flavicauda,Critically Endangered,1,0.106186483
Lagothrix_flavicauda_e,3,65,1,1,1.124964755,1.414052233,0.547280151,1.124964755,0.676164627,0.091213359,2.736400755,2.645187397,0.340348318,-2.333333333,0.816403437,forty_percent,3,Shanee 2011,Neotropics,Atelidae,Lagothrix,Lagothrix_flavicauda,Lagothrix flavicauda,Critically Endangered,1,0.051138916
Lagothrix_flavicauda_e,3,65,2,1,1.155369208,1.396289532,0.63849351,1.155369208,0.811397552,0.091213359,2.736400755,2.645187397,0.319451874,-2.333333333,0.806148137,forty_percent,3,Shanee 2011,Neotropics,Atelidae,Lagothrix,Lagothrix_flavicauda,Lagothrix flavicauda,Critically Endangered,1,0.062720789
Lagothrix_flavicauda_e,2,65,1,1,2.964434152,0.322487922,2.964434152,2.964434152,0.338082313,2.736400755,3.192467548,0.456066793,-1.03447E-15,-2.75,0.228033396,seventy_percent,2,Shanee 2011,Neotropics,Atelidae,Lagothrix,Lagothrix_flavicauda,Lagothrix flavicauda,Critically Endangered,1,0.471941808
Lagothrix_flavicauda_e,4,65,2,1,1.276987019,1.012974894,0.912133585,1.276987019,0.473315239,0.547280151,2.736400755,2.189120604,0.591376843,-1.81609569,0.506487447,sixty_percent,3,Shanee 2011,Neotropics,Atelidae,Lagothrix,Lagothrix_flavicauda,Lagothrix flavicauda,Critically Endangered,1,0.106186483
Lagothrix_flavicauda_e,3,65,2,1,1.459413736,1.501561389,0.63849351,1.459413736,0.135232925,0.547280151,3.192467548,2.645187397,0.383302961,-2.333333333,0.866926872,fifty_percent,3,Shanee 2011,Neotropics,Atelidae,Lagothrix,Lagothrix_flavicauda,Lagothrix flavicauda,Critically Endangered,1,0.16417843
Lagothrix_flavicauda_e,2,65,1,1,2.189120604,1.418946855,2.189120604,2.189120604,1.487562179,1.185773661,3.192467548,2.006693887,2.33165E-16,-2.75,1.003346944,fifty_percent,1,Shanee 2011,Neotropics,Atelidae,Lagothrix,Lagothrix_flavicauda,Lagothrix flavicauda,Critically Endangered,1,0.340269689
Lagothrix_flavicauda_e,3,65,2,1,2.006693887,1.674454679,2.736400755,2.006693887,0.676164627,0.091213359,3.192467548,3.101254189,-0.353026887,-2.333333333,0.96674686,seventy_percent,3,Shanee 2011,Neotropics,Atelidae,Lagothrix,Lagothrix_flavicauda,Lagothrix flavicauda,Critically Endangered,1,0.302481128
Lagothrix_flavicauda_e,2,65,3,1,1.687447132,1.48344444,1.687447132,1.687447132,1.555178641,0.63849351,2.736400755,2.097907246,1.02028E-16,-2.75,1.048953623,forty_percent,2,Shanee 2011,Neotropics,Atelidae,Lagothrix,Lagothrix_flavicauda,Lagothrix flavicauda,Critically Endangered,1,0.227230175
Leontopithecus_chrysomelas_a,8,67,5,1,206.906422,321.3000519,15.7929692,206.906422,22.17869188,0.370509541,891.6312113,891.2607018,1.095109886,-0.305212764,113.5967227,sixty_percent,6,Cassano et al. 2014,Neotropics,Callitrichidae,Leontopithecus,Leontopithecus_chrysomelas,Leontopithecus chrysomelas,Endangered,1,2.315773971
Leontopithecus_chrysomelas_a,6,67,16,1,270.5954684,353.5744214,160.2916903,270.5954684,236.4811605,0.370509541,891.6312113,891.2607018,0.692575308,-1.241118419,144.3461531,sixty_percent,4,Cassano et al. 2014,Neotropics,Callitrichidae,Leontopithecus,Leontopithecus_chrysomelas,Leontopithecus chrysomelas,Endangered,1,2.432320519
Leontopithecus_chrysomelas_a,9,67,14,1,186.109001,306.9293421,14.91300904,186.109001,20.18741614,1.204156009,891.6312113,890.4270553,1.272769517,0.211922612,102.3097807,sixty_percent,8,Cassano et al. 2014,Neotropics,Callitrichidae,Leontopithecus,Leontopithecus_chrysomelas,Leontopithecus chrysomelas,Endangered,1,2.269767378
Leontopithecus_chrysomelas_a,5,67,7,1,325.603785,365.4966966,318.5455782,325.603785,463.3492657,2.037802478,891.6312113,889.5934088,0.472815467,-1.609298021,163.4550918,sixty_percent,4,Cassano et al. 2014,Neotropics,Callitrichidae,Leontopithecus,Leontopithecus_chrysomelas,Leontopithecus chrysomelas,Endangered,1,2.512689445
Leontopithecus_chrysomelas_a,6,67,3,1,321.4479029,481.4043912,19.08124138,321.4479029,22.72800933,2.037802478,991.3909053,989.3531028,0.547575619,-1.931608812,196.5325197,seventy_percent,5,Cassano et al. 2014,Neotropics,Callitrichidae,Leontopithecus,Leontopithecus_chrysomelas,Leontopithecus chrysomelas,Endangered,1,2.507110597
Leontopithecus_chrysomelas_a,7,67,4,1,275.5532389,455.9276994,12.04156009,275.5532389,17.30349955,0.370509541,991.3909053,991.0203958,0.762389155,-1.571758503,172.3244726,seventy_percent,5,Cassano et al. 2014,Neotropics,Callitrichidae,Leontopithecus,Leontopithecus_chrysomelas,Leontopithecus chrysomelas,Endangered,1,2.44020552
Leontopithecus_chrysomelas_a,8,67,2,1,240.4954276,433.5228423,9.031170071,240.4954276,10.09370807,1.204156009,991.3909053,990.1867493,0.955467967,-1.175308701,153.2734708,seventy_percent,7,Cassano et al. 2014,Neotropics,Callitrichidae,Leontopithecus,Leontopithecus_chrysomelas,Leontopithecus chrysomelas,Endangered,1,2.381106824
Leontopithecus_chrysomelas_a,6,67,6,1,225.6557486,394.8826197,19.08124138,225.6557486,23.96397358,0.370509541,991.3909053,991.0203958,1.109729178,-0.583954304,161.2101544,fifty_percent,3,Cassano et al. 2014,Neotropics,Callitrichidae,Leontopithecus,Leontopithecus_chrysomelas,Leontopithecus chrysomelas,Endangered,1,2.353446402
