Dataset,n,simulation_number,patch_comb_number,vars,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se,habitat_amount,Cumulative_Occurrence,Source,Realm,Family,Genus,Taxon_ITIS,TaxonNameIUCN,redlistCategory,Occurrence,mean_patch_area_log
Alouatta_belzebul_a,13,1,5,1,388.8347163,292.6451261,301.0410579,381.5440974,286.3207182,0.641292576,857.2249479,856.5836554,0.38926595,-1.493755186,81.16515444,seventy_percent,3,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.589765033
Alouatta_belzebul_a,12,1,6,1,428.070429,276.6505953,392.9749294,426.9176293,375.3545089,0.641292576,867.027563,866.3862704,0.06337179,-1.478502081,79.86214783,seventy_percent,4,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.631515228
Alouatta_belzebul_a,12,1,7,1,418.0769531,282.4103492,383.9510267,414.9254581,347.0348363,0.641292576,867.027563,866.3862704,0.129229937,-1.576578567,81.52484557,seventy_percent,4,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.621256227
Alouatta_belzebul_a,12,1,8,1,435.3765838,313.7671131,392.9749294,435.6850149,386.8996991,0.641292576,867.027563,866.3862704,0.179455382,-1.644124821,90.57676361,seventy_percent,3,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.638865067
Alouatta_belzebul_a,7,1,9,1,741.9885983,129.3709084,754.4349093,741.9885983,134.0600327,511.01857,867.027563,356.008993,-0.553661879,-1.262235755,48.8976072,seventy_percent,2,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.870397232
Alouatta_belzebul_a,12,1,10,1,432.574746,296.8285284,392.9749294,432.3228096,360.4136744,0.641292576,867.027563,866.3862704,0.153388257,-1.598020836,85.68701539,seventy_percent,4,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.636061161
Alouatta_belzebul_a,12,1,11,1,435.3689493,287.0049043,392.9749294,435.6758536,375.3545089,0.641292576,867.027563,866.3862704,0.114299246,-1.480379912,82.85117937,seventy_percent,4,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.638857452
Alouatta_belzebul_a,10,1,12,1,516.7627192,316.7293664,565.4368258,524.0849062,421.3315312,107.9203793,867.027563,759.1071838,-0.129545276,-1.922157028,100.15862,seventy_percent,3,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.713291175
Alouatta_belzebul_a,11,1,13,1,468.0686244,312.5519433,466.8609955,475.6762236,426.3570846,0.641292576,867.027563,866.3862704,-0.089826371,-1.746888425,94.23795669,seventy_percent,4,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.67030953
Alouatta_belzebul_a,9,1,14,1,562.2812591,257.6803106,664.012656,562.2812591,286.456544,157.6663605,857.2249479,699.5585874,-0.26700757,-1.726226219,85.89343687,seventy_percent,3,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.749953609
Alouatta_belzebul_a,11,1,15,1,471.4749706,310.2215582,466.8609955,479.8395357,426.3570846,0.641292576,867.027563,866.3862704,-0.108083205,-1.718293795,93.53531913,seventy_percent,3,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.673458642
Alouatta_belzebul_a,9,1,16,1,568.0019961,254.5938574,664.012656,568.0019961,263.9094665,164.9954185,857.2249479,692.2295294,-0.30802541,-1.69032168,84.86461913,seventy_percent,2,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.754349862
Alouatta_belzebul_a,8,1,17,1,638.2349848,240.1931391,726.3096492,638.2349848,201.3617005,301.0410579,867.027563,565.9865051,-0.38925957,-1.831133233,84.92109874,seventy_percent,2,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.804980606
Alouatta_belzebul_a,12,1,18,1,422.1690105,315.3486247,310.0649606,419.835927,298.8166888,0.641292576,867.027563,866.3862704,0.289882442,-1.634556583,91.03330667,seventy_percent,3,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.625486351
Alouatta_belzebul_a,11,1,19,1,469.1096837,314.7288993,466.8609955,465.028731,458.4119658,107.9203793,867.027563,759.1071838,0.146833315,-1.877033069,94.8943336,seventy_percent,2,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.671274398
Alouatta_belzebul_a,10,1,20,1,504.3491272,308.3629299,587.515613,523.203129,387.6467408,0.641292576,857.2249479,856.5836554,-0.330880879,-1.596692148,97.51292044,seventy_percent,1,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.702731274
Alouatta_belzebul_a,10,1,21,1,506.9601041,322.883655,508.6366262,511.8316374,501.8762114,107.9203793,867.027563,759.1071838,-0.035916096,-2.020038798,102.1047769,seventy_percent,3,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.704973783
Alouatta_belzebul_a,12,1,22,1,427.7726861,313.0684833,310.0649606,427.5405992,379.2255432,0.641292576,857.2249479,856.5836554,0.158704431,-1.787153136,90.37508657,seventy_percent,3,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.631213051
Alouatta_belzebul_a,11,1,23,1,457.0500519,284.2816818,319.0888633,446.4923217,262.4153831,142.0921122,867.027563,724.9354508,0.293424798,-1.740831842,85.71415212,seventy_percent,4,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.659963763
Alouatta_belzebul_a,12,1,24,1,417.5043704,279.3329263,310.0649606,404.4907118,240.7511731,107.9203793,857.2249479,749.3045687,0.42009133,-1.57811107,80.63647011,seventy_percent,3,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.620661026
Alouatta_belzebul_a,12,1,25,1,422.1232038,297.2528598,392.9749294,419.7809591,386.8996991,0.641292576,867.027563,866.3862704,0.153166813,-1.587484819,85.80950931,seventy_percent,3,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.625439226
Alouatta_belzebul_a,13,1,26,1,385.4379798,291.3622105,301.0410579,377.5297725,245.8446394,0.641292576,857.2249479,856.5836554,0.422520772,-1.450083334,80.80933767,seventy_percent,3,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.585954506
Alouatta_belzebul_a,11,1,27,1,471.6332117,288.0507229,466.8609955,480.0329414,292.297052,0.641292576,867.027563,866.3862704,-0.00417971,-1.471612529,86.85056077,seventy_percent,4,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.67360438
Alouatta_belzebul_a,11,1,28,1,458.7740462,284.8683946,319.0888633,448.5994259,262.4153831,142.0921122,867.027563,724.9354508,0.267732715,-1.787333616,85.89105269,seventy_percent,3,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.661598841
Alouatta_belzebul_a,12,1,29,1,428.5208607,268.6749586,392.9749294,416.7302387,360.4136744,107.9203793,867.027563,759.1071838,0.230186616,-1.645577345,77.55977983,seventy_percent,3,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.631971969
Alouatta_belzebul_a,10,1,30,1,520.1066019,303.2059414,587.515613,541.6746455,312.3992656,0.641292576,867.027563,866.3862704,-0.452384175,-1.411972104,95.8821375,seventy_percent,2,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.716092367
Alouatta_belzebul_a,12,1,31,1,425.299129,297.3413613,392.9749294,423.5920692,375.3545089,0.641292576,867.027563,866.3862704,0.165810395,-1.565151017,85.83505749,seventy_percent,3,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.628694493
Alouatta_belzebul_a,12,1,32,1,427.894837,323.4381017,392.9749294,426.7069189,397.2903703,0.641292576,867.027563,866.3862704,0.201778827,-1.730721376,93.36853754,seventy_percent,2,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.631337046
Alouatta_belzebul_a,11,1,33,1,474.6647766,262.2465426,466.8609955,472.9074683,292.297052,107.9203793,857.2249479,749.3045687,0.14686657,-1.589514467,79.07030766,seventy_percent,2,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.676387005
Alouatta_belzebul_a,11,1,34,1,467.6688576,303.4612595,466.8609955,464.3569007,447.5459044,107.9203793,857.2249479,749.3045687,0.03473965,-1.923997055,91.49701239,seventy_percent,2,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.669938451
Alouatta_belzebul_a,11,1,35,1,455.351043,296.3815984,466.8609955,461.2216925,426.3570846,0.641292576,857.2249479,856.5836554,0.019449907,-1.616992457,89.36241426,seventy_percent,3,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.658346336
Alouatta_belzebul_a,11,1,36,1,456.6752705,302.7868783,466.8609955,462.8401928,426.3570846,0.641292576,857.2249479,856.5836554,-0.020690958,-1.644902534,91.29367881,seventy_percent,1,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.659607495
Alouatta_belzebul_a,12,1,37,1,420.6192201,297.8665895,383.9510267,417.9761785,383.9115322,0.641292576,867.027563,866.3862704,0.163958943,-1.594836841,85.98667781,seventy_percent,4,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.623889114
Alouatta_belzebul_a,12,1,38,1,428.4292475,301.3301638,392.9749294,427.3482115,386.8996991,0.641292576,867.027563,866.3862704,0.143508654,-1.618525601,86.98652559,seventy_percent,3,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.631879111
Alouatta_belzebul_a,10,1,39,1,518.091111,256.363619,488.9397827,522.6992562,303.366852,142.0921122,857.2249479,715.1328357,0.051081722,-1.727880079,81.06929452,seventy_percent,1,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.714406141
Alouatta_belzebul_a,9,1,40,1,567.2487318,281.0829828,664.012656,567.2487318,263.9094665,0.641292576,867.027563,866.3862704,-0.723304179,-0.800133605,93.69432759,seventy_percent,3,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.753773534
Alouatta_belzebul_a,12,1,41,1,436.6362656,288.9904709,392.9749294,437.1966332,375.3545089,0.641292576,867.027563,866.3862704,0.126935198,-1.472363818,83.42436309,seventy_percent,4,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.640119804
Alouatta_belzebul_a,9,1,42,1,573.4478933,272.140301,664.012656,573.4478933,292.297052,157.6663605,867.027563,709.3612025,-0.233535918,-1.780956989,90.71343365,seventy_percent,3,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.758493962
Alouatta_belzebul_a,11,1,27,1,532.7725467,244.735287,511.01857,538.4007451,311.3126594,157.6663605,857.2249479,699.5585874,-0.051883674,-1.682114309,73.79046545,eighty_percent,3,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.726541838
Alouatta_belzebul_a,12,1,28,1,488.3595656,308.123103,488.9397827,499.2645932,436.9514945,0.641292576,867.027563,866.3862704,-0.093632377,-1.655866068,88.94747824,eighty_percent,3,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.688739699
Alouatta_belzebul_a,13,1,29,1,458.9399751,282.4408929,466.8609955,453.7519758,426.3570846,107.9203793,867.027563,759.1071838,0.122177877,-1.738438852,78.33500935,eighty_percent,4,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.661755888
Alouatta_belzebul_a,12,1,30,1,481.6718002,300.5283068,488.9397827,480.511366,485.7129451,107.9203793,867.027563,759.1071838,0.031269019,-1.804108718,86.75504942,eighty_percent,4,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.682751221
Alouatta_belzebul_a,12,1,31,1,486.4051502,311.5187537,488.9397827,496.9192947,442.3845252,0.641292576,867.027563,866.3862704,-0.112420625,-1.652963419,89.92771815,eighty_percent,3,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.686998165
Alouatta_belzebul_a,13,1,32,1,448.6933882,296.1244407,466.8609955,452.2861642,426.3570846,0.641292576,857.2249479,856.5836554,0.000346819,-1.650141383,82.13014268,eighty_percent,2,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.65194967
Alouatta_belzebul_a,14,1,33,1,412.4950901,297.9362798,310.0649606,408.9385339,274.3680506,0.641292576,867.027563,866.3862704,0.266950054,-1.620097425,79.62682015,eighty_percent,4,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.615418784
Alouatta_belzebul_a,12,1,34,1,497.9789543,262.7617669,488.9397827,501.0602124,303.366852,107.9203793,857.2249479,749.3045687,-0.010275946,-1.649783456,75.85278842,eighty_percent,2,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.697210989
Alouatta_belzebul_a,11,1,35,1,523.869407,295.865557,511.01857,528.1604224,490.7384985,142.0921122,867.027563,724.9354508,-0.122911668,-1.831382939,89.20682191,eighty_percent,3,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.719223037
Alouatta_belzebul_a,14,1,36,1,428.579755,298.8331973,392.9749294,427.7039761,386.8996991,0.641292576,867.027563,866.3862704,0.144058585,-1.638769597,79.86653144,eighty_percent,3,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.632031652
Alouatta_belzebul_a,12,1,37,1,484.2827771,285.0353884,488.9397827,495.3527085,303.366852,0.641292576,857.2249479,856.5836554,-0.185607046,-1.456092613,82.28262911,eighty_percent,2,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.685099024
Alouatta_belzebul_a,13,1,38,1,456.1563425,308.5429986,466.8609955,460.2148724,447.5459044,0.641292576,867.027563,866.3862704,0.039261751,-1.66183177,85.57443095,eighty_percent,2,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.659113718
Alouatta_belzebul_a,4,1,1,1,558.9780934,407.3842416,684.121759,558.9780934,263.9094665,0.641292576,867.027563,866.3862704,-0.43782036,-1.964320377,203.6921208,thirty_percent,1,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.747394788
Alouatta_belzebul_a,5,1,2,1,441.5391,355.7490676,511.01857,441.5391,513.0139244,0.641292576,867.027563,866.3862704,-0.082084612,-2.014969016,159.0958196,thirty_percent,2,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.644969168
Alouatta_belzebul_a,6,1,3,1,360.6812675,224.1030797,310.0649606,360.6812675,220.5131338,157.6663605,754.4349093,596.7685488,0.682672532,-1.193043113,91.48969918,thirty_percent,2,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.557123587
Alouatta_belzebul_a,5,1,4,1,437.7829578,325.4368346,301.0410579,437.7829578,212.5673264,157.6663605,867.027563,709.3612025,0.301223913,-2.097952411,145.5397769,thirty_percent,3,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.641258851
Alouatta_belzebul_a,5,1,5,1,430.1057695,281.7100224,301.0410579,430.1057695,286.3207182,107.9203793,754.4349093,646.51453,0.133966878,-2.121029234,125.984552,thirty_percent,1,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.633575268
Alouatta_belzebul_a,5,1,6,1,432.6342946,272.3423944,319.0888633,432.6342946,228.4589412,164.9954185,867.027563,702.0321445,0.589480311,-1.50064753,121.7952214,thirty_percent,2,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.636120943
Alouatta_belzebul_a,6,1,7,1,372.6367934,251.809203,304.0184877,372.6367934,253.8583597,107.9203793,698.184389,590.2640098,0.313317108,-1.941136358,102.8006766,thirty_percent,2,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.571285734
Alouatta_belzebul_a,7,1,8,1,310.3856069,207.5614766,288.9481122,310.3856069,217.7287055,107.9203793,664.012656,556.0922768,0.56968654,-1.43867945,78.45086414,thirty_percent,3,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.491901574
Alouatta_belzebul_a,4,1,9,1,552.1300048,307.8073157,604.6014795,552.1300048,256.642788,142.0921122,857.2249479,715.1328357,-0.321421429,-1.958679771,153.9036579,thirty_percent,0,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,0,2.742041349
Alouatta_belzebul_a,5,1,10,1,449.8575809,303.3061295,319.0888633,449.8575809,313.0783944,107.9203793,857.2249479,749.3045687,0.228738619,-1.957921956,135.6426247,thirty_percent,2,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.653075043
Alouatta_belzebul_a,4,1,11,1,557.8558314,297.6838396,604.6014795,557.8558314,256.642788,164.9954185,857.2249479,692.2295294,-0.295146071,-1.973437774,148.8419198,thirty_percent,0,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,0,2.746521977
Alouatta_belzebul_a,8,1,12,1,271.6675676,221.1784823,223.3072364,271.6675676,145.7410487,0.641292576,664.012656,663.3713635,0.533526022,-1.247914354,78.19840234,thirty_percent,3,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.434037794
Alouatta_belzebul_a,5,1,13,1,432.5426813,350.3582035,301.0410579,432.5426813,286.3207182,107.9203793,857.2249479,749.3045687,0.227689091,-2.179909566,156.6849519,thirty_percent,1,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.636028968
Alouatta_belzebul_a,4,1,14,1,545.8315956,356.4361394,580.5530079,545.8315956,398.9202796,164.9954185,857.2249479,692.2295294,-0.059152933,-2.368421265,178.2180697,thirty_percent,0,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,0,2.737058671
Alouatta_belzebul_a,5,1,15,1,428.7498938,275.6409858,319.0888633,428.7498938,239.3250026,157.6663605,867.027563,709.3612025,0.580369782,-1.51471385,123.2703963,thirty_percent,2,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.632204025
Alouatta_belzebul_a,6,1,16,1,372.9879774,225.4780385,377.9045538,372.9879774,256.5069622,107.9203793,698.184389,590.2640098,0.140041268,-1.808245644,92.05102376,thirty_percent,0,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,0,2.571694833
Alouatta_belzebul_a,4,1,17,1,538.5483442,227.7529407,488.9397827,538.5483442,142.2774916,319.0888633,857.2249479,538.1360847,0.452945593,-1.823702793,113.8764703,thirty_percent,0,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,0,2.731224695
Alouatta_belzebul_a,5,1,18,1,438.2959919,255.9785927,319.0888633,438.2959919,228.4589412,164.9954185,754.4349093,589.4394908,0.210541883,-2.121330262,114.4771068,thirty_percent,1,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.641767499
Alouatta_belzebul_a,8,1,21,1,358.8719063,298.3281224,226.9717654,358.8719063,230.7000663,0.641292576,754.4349093,753.7936167,0.270413471,-1.924360999,105.4749192,forty_percent,2,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.554939462
Alouatta_belzebul_a,10,1,1,1,443.811108,295.3841304,415.0537166,446.3052781,376.1694635,0.641292576,867.027563,866.3862704,-0.014657724,-1.687395665,93.40866368,sixty_percent,4,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.647198168
Alouatta_belzebul_a,8,1,2,1,549.4274147,313.7675018,681.0985225,549.4274147,268.3917169,107.9203793,867.027563,759.1071838,-0.361166628,-1.868516181,110.9335641,sixty_percent,3,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.739910326
Alouatta_belzebul_a,9,1,3,1,488.2374147,313.8298047,511.01857,488.2374147,360.8890646,0.641292576,867.027563,866.3862704,-0.148251129,-1.711630933,104.6099349,sixty_percent,3,Fialho et al. 2014,Neotropics,Atelidae,Alouatta,Alouatta_belzebul,Alouatta belzebul,Vulnerable,1,2.688631057
