Dataset,n,simulation_number,patch_comb_number,vars,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se,habitat_amount,Cumulative_Occurrence,Source,Realm,Family,Genus,Taxon_ITIS,TaxonNameIUCN,redlistCategory,Occurrence,mean_patch_area_log
Alouatta_macconnelli_a,7,13,12,1,191.2575354,298.9952405,91.92451956,191.2575354,116.5316421,2.881081906,844.5171337,841.6360518,1.392500029,0.312174619,113.0095785,fifty_percent,6,Benchimol & Venticinque 2014,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.281618555
Alouatta_macconnelli_a,7,13,15,1,190.6787467,343.5382946,34.75305049,190.6787467,47.25338062,2.881081906,948.3261161,945.4450342,1.451599291,0.42123193,129.8452705,fifty_percent,6,Benchimol & Venticinque 2014,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.280302289
Alouatta_macconnelli_a,8,13,2,1,68.62827134,80.25857471,28.54071763,68.62827134,35.23980928,4.05152143,226.1649296,222.1134082,0.838793115,-0.929064618,28.37569121,twenty_percent,6,Benchimol & Venticinque 2014,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,1.83650306
Alouatta_macconnelli_a,8,13,3,1,69.03342348,50.16054372,75.13321408,69.03342348,69.54522965,9.183448575,137.6616948,128.4782462,-0.010054972,-1.894180489,17.73443031,twenty_percent,7,Benchimol & Venticinque 2014,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,1.839059411
Alouatta_macconnelli_a,8,13,4,1,67.42406913,79.43373849,28.54071763,67.42406913,32.50338469,4.05152143,226.1649296,222.1134082,0.903896598,-0.798604271,28.08406757,twenty_percent,6,Benchimol & Venticinque 2014,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,1.828814959
Alouatta_macconnelli_a,5,13,1,1,383.0938597,471.6084345,103.3588134,383.0938597,147.2329911,4.05152143,948.3261161,944.2745947,0.291140693,-2.221786331,210.9097037,seventy_percent,4,Benchimol & Venticinque 2014,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.583305191
Alouatta_macconnelli_a,4,13,2,1,463.80917,501.8220203,451.4295211,463.80917,623.0371584,4.05152143,948.3261161,944.2745947,0.010050313,-2.417234107,250.9110102,seventy_percent,3,Benchimol & Venticinque 2014,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.666339331
Alouatta_macconnelli_a,13,13,9,1,101.6550967,226.7802211,22.32838477,43.1016401,27.09727759,2.881081906,844.5171337,841.6360518,2.665581707,5.871885478,62.89751657,fifty_percent,10,Benchimol & Venticinque 2014,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.007129158
Alouatta_macconnelli_a,9,13,17,1,239.8200574,375.7611252,58.34190859,239.8200574,66.74206307,2.881081906,948.3261161,945.4450342,1.093830694,-0.78558363,125.2537084,eighty_percent,8,Benchimol & Venticinque 2014,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.379885503
Alouatta_macconnelli_a,9,13,18,1,241.6807561,378.8041042,34.75305049,241.6807561,47.25338062,2.881081906,948.3261161,945.4450342,1.038849331,-0.863946,126.2680347,eighty_percent,7,Benchimol & Venticinque 2014,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.383242071
Alouatta_macconnelli_a,5,13,1,1,215.6309739,355.0690779,58.34190859,215.6309739,82.22622164,2.881081906,844.5171337,841.6360518,1.022273941,-0.98439787,158.791719,forty_percent,5,Benchimol & Venticinque 2014,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.333711144
Alouatta_macconnelli_a,11,13,15,1,146.1085031,274.3492122,58.34190859,72.88737071,66.74206307,2.881081906,948.3261161,945.4450342,2.218214008,3.673689065,82.71939984,sixty_percent,10,Benchimol & Venticinque 2014,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.164675491
Alouatta_macconnelli_a,11,13,16,1,148.842257,274.5625059,58.34190859,76.09857659,78.35518199,4.05152143,948.3261161,944.2745947,2.183020122,3.567635318,82.78371034,sixty_percent,8,Benchimol & Venticinque 2014,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.172726247
Alouatta_macconnelli_a,11,13,27,1,123.0598479,277.0272547,22.32838477,44.71679208,27.09727759,2.881081906,948.3261161,945.4450342,2.362643989,4.176174625,83.52686006,fifty_percent,9,Benchimol & Venticinque 2014,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.090116374
Alouatta_macconnelli_a,8,13,13,1,165.3695997,283.9627888,46.54747954,165.3695997,53.66061867,5.492062383,844.5171337,839.0250713,1.635035606,1.128851892,100.3960068,fifty_percent,7,Benchimol & Venticinque 2014,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.218455675
Alouatta_macconnelli_a,11,13,22,1,145.3145686,275.3808457,34.75305049,71.78695749,45.51808698,4.05152143,948.3261161,944.2745947,2.196686016,3.602064199,83.03044906,sixty_percent,9,Benchimol & Venticinque 2014,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.162309157
Alouatta_macconnelli_a,13,13,19,1,127.5017257,225.4117925,58.34190859,73.64765622,72.88233282,2.881081906,844.5171337,841.6360518,2.417987358,4.910759399,62.51798277,sixty_percent,11,Benchimol & Venticinque 2014,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.105516063
Alouatta_macconnelli_a,14,13,20,1,112.998862,220.5144267,28.54071763,61.21548768,37.17532911,2.881081906,844.5171337,841.6360518,2.561957126,5.680570277,58.93495954,sixty_percent,11,Benchimol & Venticinque 2014,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.05307407
Alouatta_macconnelli_a,11,13,21,1,148.0401376,240.6351369,91.92451956,86.49247971,103.1832294,5.492062383,844.5171337,839.0250713,2.135368499,3.419816316,72.55422367,sixty_percent,9,Benchimol & Venticinque 2014,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.17037948
Alouatta_macconnelli_a,4,13,14,1,266.7251608,388.5102433,109.7512139,266.7251608,83.96151526,2.881081906,844.5171337,841.6360518,0.710885836,-1.71039489,194.2551217,forty_percent,4,Benchimol & Venticinque 2014,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.426063986
Alouatta_macconnelli_a,8,13,3,1,237.3066136,408.1246214,14.27035882,237.3066136,14.0825753,4.05152143,948.3261161,944.2745947,0.953215648,-1.170539875,144.2938437,seventy_percent,5,Benchimol & Venticinque 2014,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.375309842
Alouatta_macconnelli_a,5,13,4,1,371.8216267,480.3815328,34.75305049,371.8216267,37.9094918,9.183448575,948.3261161,939.1426675,0.30408967,-2.228179762,214.8331525,seventy_percent,5,Benchimol & Venticinque 2014,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.570334647
Alouatta_macconnelli_a,7,13,5,1,273.4841275,426.9895504,34.75305049,273.4841275,37.9094918,4.05152143,948.3261161,944.2745947,0.761035299,-1.565796871,161.3868804,seventy_percent,6,Benchimol & Venticinque 2014,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.436932126
Alouatta_macconnelli_a,9,13,16,1,146.7250983,271.3871948,34.75305049,146.7250983,37.9094918,2.881081906,844.5171337,841.6360518,1.822856518,1.89030119,90.46239828,fifty_percent,8,Benchimol & Venticinque 2014,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.166504409
Alouatta_macconnelli_a,3,13,6,1,628.2559231,467.3677428,844.5171337,628.2559231,153.9071973,91.92451956,948.3261161,856.4015965,-0.363647733,-2.333333333,269.8348921,seventy_percent,3,Benchimol & Venticinque 2014,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.798136592
Alouatta_macconnelli_a,7,13,7,1,271.6448654,428.2112933,22.32838477,271.6448654,24.96153157,5.492062383,948.3261161,942.8340537,0.761389468,-1.565918518,161.8486558,seventy_percent,5,Benchimol & Venticinque 2014,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.4340015
Alouatta_macconnelli_a,11,13,23,1,121.6356767,277.4173571,22.32838477,42.97613843,27.09727759,2.881081906,948.3261161,945.4450342,2.366878022,4.183915546,83.64448034,fifty_percent,9,Benchimol & Venticinque 2014,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.085060976
Alouatta_macconnelli_a,8,13,10,1,166.9339371,284.2096261,46.54747954,166.9339371,55.062202,5.492062383,844.5171337,839.0250713,1.613661741,1.080957239,100.4832769,fifty_percent,6,Benchimol & Venticinque 2014,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.222544636
Alouatta_macconnelli_a,12,13,17,1,111.0416985,236.0315526,18.7720493,48.51021659,22.69230143,2.881081906,844.5171337,841.6360518,2.454067369,4.791080654,68.13644021,fifty_percent,9,Benchimol & Venticinque 2014,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.045486096
Alouatta_macconnelli_a,11,13,23,1,148.383903,274.4832401,58.34190859,75.66841505,80.490928,2.881081906,948.3261161,945.4450342,2.190387564,3.589147833,82.7598108,sixty_percent,10,Benchimol & Venticinque 2014,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.17138679
Alouatta_macconnelli_a,7,13,11,1,191.6562566,342.4773521,34.75305049,191.6562566,47.25338062,2.881081906,948.3261161,945.4450342,1.462883149,0.443207571,129.4442719,fifty_percent,7,Benchimol & Venticinque 2014,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.282523001
Alouatta_macconnelli_a,6,13,19,1,221.8283011,315.9097063,120.5102541,221.8283011,156.3766537,4.05152143,844.5171337,840.4656123,1.163191883,-0.411900502,128.9695975,fifty_percent,5,Benchimol & Venticinque 2014,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.346016953
Alouatta_macconnelli_a,10,13,14,1,160.3502148,249.9966808,97.64166648,94.51299158,92.17078903,2.881081906,844.5171337,841.6360518,1.973395007,2.654595324,79.0558919,sixty_percent,9,Benchimol & Venticinque 2014,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.205069546
Alouatta_macconnelli_a,9,13,22,1,147.7854965,271.0941558,22.32838477,147.7854965,27.09727759,4.05152143,844.5171337,840.4656123,1.818476273,1.883340519,90.36471858,fifty_percent,7,Benchimol & Venticinque 2014,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.169631815
Alouatta_macconnelli_a,9,13,18,1,147.6954627,303.5993629,34.75305049,147.6954627,47.25338062,2.881081906,948.3261161,945.4450342,1.987804926,2.396034166,101.1997876,fifty_percent,7,Benchimol & Venticinque 2014,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.169367154
Alouatta_macconnelli_a,10,13,26,1,132.7548522,259.1374714,28.54071763,59.87248336,35.23980928,4.05152143,844.5171337,840.4656123,2.01792343,2.719772232,81.94646368,fifty_percent,7,Benchimol & Venticinque 2014,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.123050404
Alouatta_macconnelli_a,4,13,24,1,342.4435947,408.4669294,164.7618715,342.4435947,99.51241596,91.92451956,948.3261161,856.4015965,0.702319611,-1.723415921,204.2334647,fifty_percent,4,Benchimol & Venticinque 2014,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.534589047
Alouatta_macconnelli_a,10,13,25,1,133.0879773,294.1887078,18.7720493,47.45907186,22.69230143,2.881081906,948.3261161,945.4450342,2.082028231,2.918115681,93.03063786,fifty_percent,7,Benchimol & Venticinque 2014,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.124138825
Alouatta_macconnelli_a,5,13,21,1,266.2839952,392.1529811,137.6616948,266.2839952,181.5384114,4.05152143,948.3261161,944.2745947,0.932637448,-1.094063725,175.3761447,fifty_percent,4,Benchimol & Venticinque 2014,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.425345064
Alouatta_macconnelli_a,8,13,20,1,169.2072908,317.7823043,75.13321408,169.2072908,69.54522965,4.05152143,948.3261161,944.2745947,1.787528966,1.542019389,112.3530112,fifty_percent,7,Benchimol & Venticinque 2014,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.228419072
Alouatta_macconnelli_c,6,14,14,1,347.6558882,427.8322024,109.7528991,347.6558882,108.1905454,15.21594745,948.3406777,933.1247303,0.535190912,-1.921521622,174.6617652,eighty_percent,6,de Souza 2009,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.541149589
Alouatta_macconnelli_c,2,14,16,1,525.8505391,597.491284,525.8505391,525.8505391,626.3838795,103.3604005,948.3406777,844.9802772,0,-2.75,422.4901386,forty_percent,2,de Souza 2009,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.720862323
Alouatta_macconnelli_c,3,14,17,1,361.3412374,431.7744376,226.1684024,361.3412374,315.5613194,13.32520842,844.5301013,831.2048929,0.282380566,-2.333333333,249.2850878,forty_percent,2,de Souza 2009,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.557917527
Alouatta_macconnelli_c,7,14,16,1,186.86161,300.673086,91.92593107,186.86161,130.2825075,2.881126145,844.5301013,841.6489752,1.400711526,0.324288091,113.6437445,fifty_percent,6,de Souza 2009,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.271520086
Alouatta_macconnelli_c,6,14,15,1,218.7254932,317.7522715,114.7948698,218.7254932,160.8508417,2.881126145,844.5301013,841.6489752,1.159814431,-0.420515084,129.7218216,fifty_percent,6,de Souza 2009,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.339899404
Alouatta_macconnelli_c,9,14,17,1,144.3764324,267.1039807,58.34280444,144.3764324,72.88345194,4.051583642,844.5301013,840.4785177,1.942859123,2.273823045,89.03466023,fifty_percent,8,de Souza 2009,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.159496306
Alouatta_macconnelli_c,6,14,18,1,219.6558568,367.3755387,65.68067258,219.6558568,88.43459139,2.881126145,948.3406777,945.4595516,1.202550289,-0.36512173,149.9804356,fifty_percent,6,de Souza 2009,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.341742788
Alouatta_macconnelli_c,10,14,11,1,162.7476131,284.9379183,75.13436776,84.38548373,92.17220431,4.051583642,948.3406777,944.2890941,2.030586087,2.812186044,90.10528136,sixty_percent,8,de Souza 2009,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.211514628
Alouatta_macconnelli_c,7,14,18,1,309.6053011,409.1024782,103.3604005,309.6053011,139.6265399,9.183589588,948.3406777,939.1570881,0.683255792,-1.608460751,154.6262026,eighty_percent,6,de Souza 2009,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.490808388
Alouatta_macconnelli_c,8,14,1,1,271.568648,389.4106164,97.64316579,271.568648,116.93389,9.183589588,948.3406777,939.1570881,0.920226815,-1.191801249,137.6774438,eighty_percent,8,de Souza 2009,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.43387963
Alouatta_macconnelli_c,7,14,15,1,304.2031895,408.445201,116.1453977,304.2031895,149.6380029,9.183589588,948.3406777,939.1570881,0.73183054,-1.575025719,154.3777751,eighty_percent,7,de Souza 2009,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.483163763
Alouatta_macconnelli_c,6,14,16,1,360.0657388,424.2277426,171.1569001,360.0657388,235.0691554,2.881126145,948.3406777,945.4595516,0.472140959,-1.929681045,173.1902507,eighty_percent,6,de Souza 2009,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.556381799
Alouatta_macconnelli_c,8,14,14,1,162.3221968,280.2182553,80.85160247,162.3221968,85.49789553,2.881126145,844.5301013,841.6489752,1.738128576,1.424876191,99.07211427,fifty_percent,7,de Souza 2009,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.210377912
Alouatta_macconnelli_c,5,14,19,1,428.8736337,435.2138562,226.1684024,428.8736337,321.7016835,9.183589588,948.3406777,939.1570881,0.240558929,-2.191981591,194.6335534,eighty_percent,5,de Souza 2009,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.632329348
Alouatta_macconnelli_c,3,14,15,1,358.2500291,435.5286463,226.1684024,358.2500291,329.3103955,4.051583642,844.5301013,840.4785177,0.275375536,-2.333333333,251.4525812,forty_percent,2,de Souza 2009,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.554186234
Alouatta_macconnelli_c,8,14,9,1,195.3876211,313.6498148,109.7528991,195.3876211,141.5620894,2.881126145,948.3406777,945.4595516,1.646456493,1.198596324,110.8919555,sixty_percent,7,de Souza 2009,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.290897045
Alouatta_macconnelli_c,5,14,1,1,266.9363373,391.612171,137.6638086,266.9363373,184.3444086,9.183589588,948.3406777,939.1570881,0.93483449,-1.091626304,175.134287,fifty_percent,4,de Souza 2009,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.426407697
Alouatta_macconnelli_c,6,14,13,1,351.24229,425.5876783,120.5121046,351.24229,124.1421434,15.21594745,948.3406777,933.1247303,0.529442513,-1.921506305,173.7454421,eighty_percent,6,de Souza 2009,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.5456068
Alouatta_macconnelli_c,4,14,3,1,474.7780764,490.4473872,473.9452509,474.7780764,623.9143853,2.881126145,948.3406777,945.4595516,0.000912167,-2.405429899,245.2236936,seventy_percent,4,de Souza 2009,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.676490657
Alouatta_macconnelli_c,10,14,6,1,131.1542642,255.280307,40.33576603,58.01642686,50.85823294,2.881126145,844.5301013,841.6489752,2.128999541,3.122638254,80.72672121,fifty_percent,9,de Souza 2009,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.117782415
Alouatta_macconnelli_c,6,14,20,1,358.0849646,425.1034467,159.0471667,358.0849646,207.9714618,15.21594745,948.3406777,933.1247303,0.480430018,-1.932204868,173.5477554,eighty_percent,6,de Souza 2009,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.553986086
Alouatta_macconnelli_c,8,14,17,1,267.8546963,391.3201034,97.64316579,267.8546963,118.3354948,2.881126145,948.3406777,945.4595516,0.925347931,-1.187580625,138.3525494,eighty_percent,7,de Souza 2009,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.427899265
Alouatta_macconnelli_c,10,14,14,1,163.3508489,284.5828526,75.13436776,85.13952846,90.23665479,4.051583642,948.3406777,944.2890941,2.034252707,2.822718945,89.99299971,sixty_percent,8,de Souza 2009,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.213121396
Alouatta_macconnelli_c,7,14,14,1,154.4489408,307.979084,15.21594745,154.4489408,18.28760607,2.881126145,844.5301013,841.6489752,1.543757558,0.630027762,116.4051522,forty_percent,6,de Souza 2009,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.188784934
Alouatta_macconnelli_c,9,14,10,1,179.1700322,296.6244417,91.92593107,179.1700322,103.1848138,9.183589588,948.3406777,939.1570881,1.869181268,2.059180581,98.87481389,sixty_percent,9,de Souza 2009,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.253265372
Alouatta_macconnelli_c,9,14,12,1,230.9502715,381.2301994,15.21594745,230.9502715,18.28760607,2.881126145,948.3406777,945.4595516,1.087950973,-0.795284617,127.0767331,eighty_percent,7,de Souza 2009,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.363518477
Alouatta_macconnelli_c,4,14,2,1,463.5236774,502.1873882,451.4364529,463.5236774,623.9143853,2.881126145,948.3406777,945.4595516,0.009870972,-2.417075676,251.0936941,seventy_percent,4,de Souza 2009,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.666071923
Alouatta_macconnelli_c,4,14,27,1,334.0530713,415.6214723,164.7644015,334.0530713,124.4091158,58.34280444,948.3406777,889.9978733,0.687059428,-1.733737686,207.8107362,fifty_percent,4,de Souza 2009,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.523815469
Alouatta_macconnelli_c,2,14,1,1,543.0022432,573.2351115,543.0022432,543.0022432,600.9547631,137.6638086,948.3406777,810.6768691,0,-2.75,405.3384346,forty_percent,2,de Souza 2009,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.734801624
Alouatta_macconnelli_c,7,14,2,1,298.4023507,411.7220395,103.3604005,298.4023507,130.6829661,2.881126145,948.3406777,945.4595516,0.740158682,-1.571571873,155.6163037,eighty_percent,7,de Souza 2009,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.47480224
Alouatta_macconnelli_c,10,14,12,1,161.027941,285.4715357,75.13436776,82.38220072,90.77059947,2.881126145,948.3406777,945.4595516,2.033561242,2.818859655,90.27402599,sixty_percent,9,de Souza 2009,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.20690124
Alouatta_macconnelli_c,9,14,19,1,145.4068351,266.5122175,58.34280444,145.4068351,66.74308786,9.183589588,844.5301013,835.3465117,1.948527247,2.288562243,88.83740583,fifty_percent,8,de Souza 2009,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.162584822
Alouatta_macconnelli_c,7,14,20,1,185.8454985,340.138098,58.34280444,185.8454985,82.22748424,2.881126145,948.3406777,945.4595516,1.544037635,0.639457851,128.560117,fifty_percent,7,de Souza 2009,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.269152046
Alouatta_macconnelli_c,6,14,21,1,223.4973584,364.0977599,75.13436776,223.4973584,99.38045782,2.881126145,948.3406777,945.4595516,1.222450755,-0.33123039,148.642288,fifty_percent,5,de Souza 2009,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.349272394
Alouatta_macconnelli_c,7,14,21,1,309.3609198,403.8744789,103.3604005,309.3609198,66.74308792,2.881126145,948.3406777,945.4595516,0.744514164,-1.566636715,152.6502046,eighty_percent,7,de Souza 2009,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.49046545
Alouatta_macconnelli_c,7,14,22,1,302.273864,413.9716524,58.34280444,302.273864,82.22748424,2.881126145,948.3406777,945.4595516,0.68718866,-1.611699546,156.4665775,eighty_percent,6,de Souza 2009,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.480400598
Alouatta_macconnelli_c,3,14,12,1,357.8898883,514.1345233,116.1453977,357.8898883,158.5815767,9.183589588,948.3406777,939.1570881,0.36624338,-2.333333333,296.8357055,forty_percent,3,de Souza 2009,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.553749428
Alouatta_macconnelli_c,8,14,13,1,165.6760077,320.9347416,53.57093926,165.6760077,74.28505678,2.881126145,948.3406777,945.4595516,1.751242584,1.451107386,113.4675661,fifty_percent,7,de Souza 2009,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.219259621
Alouatta_macconnelli_c,8,14,12,1,167.2966412,318.8538345,75.13436776,167.2966412,76.22060631,2.881126145,948.3406777,945.4595516,1.781071823,1.526943531,112.7318543,fifty_percent,6,de Souza 2009,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.223487222
Alouatta_macconnelli_c,8,14,10,1,259.8865818,395.5495243,75.13436776,259.8865818,90.23665479,4.051583642,948.3406777,944.2890941,0.93516749,-1.181702903,139.8478755,eighty_percent,6,de Souza 2009,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.414783857
Alouatta_macconnelli_c,6,14,11,1,347.0556536,429.65395,126.9046032,347.0556536,161.7185018,13.32520842,948.3406777,935.0154693,0.520291507,-1.922818359,175.4054906,eighty_percent,5,de Souza 2009,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.540399123
Alouatta_macconnelli_c,8,14,2,1,64.87035586,82.72737159,17.82696802,64.87035586,21.29104502,2.881126145,226.1684024,223.2872763,0.836640319,-0.983576984,29.24854272,twenty_percent,6,de Souza 2009,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,1.81204628
Alouatta_macconnelli_c,4,14,2,1,272.2214031,453.4084577,65.68067258,272.2214031,79.29078835,9.183589588,948.3406777,939.1570881,0.724435255,-1.706204246,226.7042288,forty_percent,4,de Souza 2009,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.434922268
Alouatta_macconnelli_c,3,14,3,1,358.039947,421.9330409,137.6638086,358.039947,67.81097723,91.92593107,844.5301013,752.6041702,0.379818195,-2.333333333,243.6031548,forty_percent,3,de Souza 2009,Neotropics,Atelidae,Alouatta,Alouatta_macconnelli,Alouatta macconnelli,Least Concern,1,2.553931484
